MPI,lastName,firstName,birthDate,birthPlace,gender,value10
1001000093457,Spiess,Hans-Erich,30.08.1102,Erding,U,7VXJGgR0nk9OWr4BBIEZZGStXbDDvA5NrCqI7YiaBnhUpqR3OAAQMQg5YBE2wQqNnC0EoEEMgyzAwTwmzSZuoR11vigm6aqSAk0MzcQ0zOEAReROwQjMIK5iDJpwmZheGEKAUKBcM2VJgAqaBWCei5kCHpZmoI/YRwgEILA=
1001000093464,Maelzer,Nadine,11.08.2005,Passau,F,oA26HsDkghR6YrqGhuEKwjYqRaPQ+kIguLQIo2iwVGla6A2DaANaDxr+/xYl40obNlUONmsSANgqR5pDRQRJKChkLoq14AESPoSoM1jayNkJ1qDSKoRIJJkE0hgiISJ6ZNKKXUBgoIs4UqUJQTrasDIAbqgq7DhKJghUEOg=
1001000093471,Ernst,Wilfriede,01.12.1021,Neunburg,X,jk2gC4YFh+ZtRq2bE4INYDQoTyWROgbmqw/KzWyMSOs157FbqEgbIAo4CXWzaQJS3iXJ6ANysgxCgcuk5Q566g1NDrh3gSshaq4Q04QgYO0dQOCHwCjKmtvgxZApE1jbWodkWbI8e+YJcSANQzrSwxDb+PPMgpqIFQoMWpI=
1001000093488,Ring,Thies,02.10.1602,Poessneck,X,RMLQBGSkjz5bygBNAAcdIqIyTpuxyNQCjzzKSE6MuMQcB6RB4IAApBiaxEMkZoBAOawE5BlQg+QMDRT1IQZK5AY8LFlV6S575Cgk4tQNnPANEtiChiw2iAxmLQwssUoGPRysESAQii0YwKBuTBmqjSwZgI92bN4SFghUIIQ=
1001000093495,Eckbauer,Ester,18.08.2010,Konstanz,X,jQawSlFUhJZCJXQJMmIZRAUFvYGR6BMUo7sSTQ2lWmbRoH2JiBIVBHL+/xV0gJ9AOKEAUI0cBRx2QDkewQBKOD5cCbh0gXAWWsAIg3CB431OVGgHQGhIieQgr48Bx6pPekIEkUvoOQMw0CIIRFqY8DgHnDYoKhhYMAAcCpA=
1001000093501,Schleich,Leonid,25.09.1809,Eisenhuettenstadt,F,TkIbRIXdlNYURVKBvSUQpClE/aTBfJD81MOpfZjdVW+R3C4vpBGBFDoF2kUTxTrNVVPZZLFqDWBAZ45wzbpPkBUdU0vNyTm2DdRpGMolYDIFoGYbxUlcIsjuFcRylciQ/p0IQL0V241kUNEAJkkXCsU2/oKMekJHdQNPcCo=
1001000093518,Bauer,Helfried,02.08.1303,Rudolstadt,U,4UOvW9R0BqRSUzTZFGCYJAQQboEL3F+MqonJJRiIxC69JJ1D+FGBJRr//xV04aJQlUXQ5dA0zjG+KWUvQS1OohllDYxM0R4gOdxR64yjtk4NxMBGgInJBMjEMQQk14geGEcRBmDcSrd6EAiAAGka2TOIVPrpZMZWjgsKEJA=
1001000093525,Franke,Margot,26.08.1408,Saulgau,M,IFFSEURA0oTm4JvThJiG5EqkOojAPgqA+FULhTJKBioYAFWTQQAWgwojaZMhgAJdJJDOrhICEpiAhSlgBTYIiwVgLqIfgIggyLzEY/8sviYBNmjTiwSWrjrghRAA0Zh+lkRgQKNUhAYIDPoBACBSClIgtOCmfG9EDAIiHKA=
1001000093532,Gertz,Hans-Otto,29.09.1402,Wolfenbuettel,F,u1eKAykNEqzKRPYRmIRCTneszaLgul5g0KXKeBDW5HeU5l3DuRmYgKsnHEUTXDhcNVcAsyFyEUl99fL3gIrN0QktHoD0gAhGI3wlXdcsRN2E9CYd0BkCBsrQgEy2FfxySpJ0SZa1//8IdI8AoAMWkxZpghDMdO+7doqFcTo=
1001000093549,Krebs,Mike,16.08.1912,Bremen,F,DUYSIkTByIgqYrUHsNEjRQUQD0CBHAoysMUIqSp4QnEEyC2BIAMUFQc4wDdokFkZOZwBpCIpQlgmwMsiAQEJrIAVcJSHSRyHApAGQ+AE8P8PpiiTnAWDJJwQX14llCt9EEF00NGwrR3JUYAYoAYLCVgBXqdpHEIJdQUFtqQ=
1001000093556,Bauer,Rosalie,15.08.2004,Reutlingen,X,hXSwgkBNhzAKRrUbeksiQA9BB8E4yhsw/7ECYQawemPY4ilQ4IKQtyD+/zxkgJDxczUqvjNwyRz2FjxIoSeMKIwlWzxVSDKQwnEEopJAi2U1VWCcCkkj0NiJp1AUY1tOClId8HiwI+J5QSIURxKYF/ABRKYo1dy59wYRcJg=
1001000093563,Hahn,Hansjuergen,26.08.1206,Bad,F,oVX6WUBpUAyWTrNLgBAA9ESGDaAFiIsqsoWIPRjCSHARpAqBOIEQBVo9UN26gAhNHRUtpChEUfgQpKMygRUJASklCBavhAA7U1xBk8Ag6VUB1DARoSgRDYooQR0kGhzfCcJUCKMQdglAAZogCAgfAxIsNwUoZZYKi8JQHKA=
1001000093570,Schweitzer,Tomasz,31.07.1908,Kelheim,X,mNqKI8RMnIDG8BKooKEopUdGvLPK3h5VM0VrM8+cv2gSKAaBjkIOlYP+/zcjgSIGGLOGoQ1NEpD1v0yyBTaMBc6ASpudRSAwSCdvNvgPoGdUZEgS6Io+qZK0VhbImaD6AE8SqOwZAhUgyKGJ6AjWipsB7xr2aPqqQgDGG6M=
1001000093587,Reising,Zeki,17.08.1204,Querfurt,M,kcwNDgFdpjQe4DeAGGFQBAIy/39BKlqIoEuqExq1FFIXwIANgDOEhRSifddU7ILKsBEV5jMgRPgCgqFgkwdb4BjlBlqlyCxEIwzgZ5LT4lkFLCg0sAFPMoIEBxYsELpdK9EgkQQwMNApDYLRZBsGC5UJrEF/KloMt1MRDHQ=
1001000093594,Dussen van,Anto,15.08.1010,Mayen,X,FWA8CkDIhL4SSbALMIIjQAGAC8GwSAI4c5AfYS0yWEGRICmJiIoRECgRURcZgDgpuTEJsCh4DpRXVXJgaSibIgRh+REUtbmxSKgEhpXEhDg9FmQYgWmhmEooh0hAeYMrN1MDMjI4nQAS8aoQQBqGlwIBVTMherqrcgZYQSE=
1001000093600,Schleich,Sarina,04.09.1805,Mainburg,U,YdoL1ASMksBMQReFFsUSoCVFfYHA/GpA8EspVamdFUCxzrb3CACRMRIJB0Mn8QDNhiLEInHIAgCihcxiL78V5BRYNyPNSCCQOJ0JScl0TJIZIqFPwARVIMjuFBgg0ZklgYhs2fN0z04oAYEUZXpei4FA8gGsaFZUUQhHcDE=
1001000093617,Mude,Orhan,07.10.1408,Siegen,M,BdEZA0xAghYmyrLDESgDYMeECHiQrgqSOJjaUSIzNvMQALyDAbJKkAiyOBegoBYdfxkG6hJSIJ2HgDAgBQYKua0xcqgVhRQRCI+EopIM9GBAtmiWmAFGIB4gtgYAEZN6M0AhUjw4gSQYLQpAQBsGDhAAhSEsONJBtQZSCKI=
1001000093624,Herrmann,Eberhard,05.10.1004,Neustadt,X,rVmaAVNYFXYQTbMbGnERxNSCHAGV/AIM+5SKRRSqXPIQqDcRkJjDBRgUUoUVCyYNXGEaYrFwbKRgbjRiQAVuRR0lCRoUjTGQSUxBovjhYOAcVGCSiMVAjM+grdQAU9iWWYdAkDAY3IvzUSgQTB32wVADRQpwYDJHSVN4WCE=
1001000093631,Anders,Hanni,12.09.1402,Eisenberg,X,6UXIAKUNHmxKRcULMgAARG6S//9RoobE24kKCC6bWf+14hVLmYiIBSkrgNOQwBIMvz9JrkBApIhAhGBmK4pZxQ1tWjh0ySkkQ1AAQ/YMUGEVYAIVgAlKoMpgjZhAERLXOoJAURAQs10IdatGRUueC1lbogNUOtoJFQJeQHM=
1001000093648,Pohl,Caterina,12.09.1910,Wolfach,M,5EqQpASJE/IpwZeQBIWBojYwTMORoGsRSBnrwQLE2CzZ6KeTABEQgHFbHzM8oBrIGUfFsyWXhpUZhTEnA4wLtJiJDAUEY4A0KBiF+dggMdQLcMkW8KgCNsh9wRwoNKgXHIIgEcpwohgQueOIwDMTnlAAgrnAaJYQg0xUHFI=
1001000093655,Wesack,Ivanka,29.08.1407,Hamburg,U,JcjA0EBgRkSOYpQBB2RIBG+m7ABBsnNA8COLFSyGRAopAhVDGSCShUiKQTM0mAB4rDBEMliABYQDw+Kq4xa41QBwvysE2LBGZMUA0f4srJC15SVFw0DGEg4ggpko2RFuPtQkW/L8zQNYNxoE5fMSYxJBnUYsYFZ4I4KHCTI=
1001000093662,Reichmann,Toni,08.10.1108,Rudolstadt,X,BEI9CtBVlBJWwbiKEeER5AiK///RRFOMu9Hv3Zym3VsQBCQJyJKDkTgV0NVAwaNZOaGa5REQTKXXPTWnAaZKNDQhCRqV3TAUWURZqrCpoAwNlGAX2QFArAokAwYBlYqaEUkBEqA5QZl4UCiIRFuGU4EBn5ph6Pr/cwtYEKQ=
1001000093679,Hentschel,Reinhilde,24.08.2010,Fuerstenwalde,F,Jo16nQH9gJ4DDTSbmjcpZEFQX0HQ2lMosPgge7idVPlarLgPtpGdMVIwJjb41dpbG3AMvC9wJ/xSyJ+bjx6PCAwtEmaz6bg28uHJopgm7xMd1Gi8cb1UKtguuxmhWM18WtDMVdZuL9s6QjBCQDiM17coJrl8bliZPDI7LuQ=
1001000093686,Juettner,Senta,11.08.1203,Graefenhainichen,F,r1T7yuTZgwxGWTnpncRkjEUNDfSvPis8+6kI6cgwfH8Dsg4jLE8cHUr//xetyzgdedtboCysEkq7RKNwT4WPrG0t2PCkCdQjMkVl36JljHHFzGUahym8jZgJR5hi2ytfwcJgr1o4bz1EiUSZLgOeI9MeLsksmBe7Mw1FoPI=
1001000093693,Hartung,Rochus,20.09.1512,Poessneck,X,IfcIDGiNHS4aSsFYYAcq5/AoGxsxyrgi/yHKKY+MrPHcDgUz8IAgACixgkMVJ4DkvH4pdBigAMwcTQTjMQ4bUSct7llVqCpc7nAsa9SFzGENcpCJ2WwkoKhCDRoGcRpTfdUAKYAUvAlJ0aNETBj+GRwRAiMWZN88h1JFAAQ=
1001000093709,Scholtz,Berthold,22.09.1308,Hettstedt,X,9vOLj0zdBKQOVNKJSCTSLCde/WPi1BgIewGqNdTJTGaaKAQDsICZRFMLaDNZgyIEkXOYIpMG3SJJZgxyzbtPkF2NCZYcwDDwTHZpT5iktEMcdISL4gldoEjgBQSekcoOStMYwKSZuhVoRKFA4Em6CTEpZgJk7pIUpBEvM2o=
1001000093716,Trupp,Juergen,06.08.2006,Euskirchen,X,iRz6CWBsfZhmjJFLFhYAxkUm9dMQIIX8s5US4466eGFQpSLAiMAQ3AIuUBy6oTrhmfWoFEzQAppRHjnWLSAMIQ5tWBsahbJ7Wm1FotKogGMGXDDThCkgjZiKjpqEmwXOKUrEELMbtUswQDBoSD6cGBGPrQoiGJxrkIRSlcA=
1001000093723,Jockel,Gabi,22.09.1211,Vohenstrauss,M,RdkQagD9g65R42sDMO0tiiN8//+VYKslWIPKxIrQVA3YgSsDYEgNiHATihMtyTsBCdIp5AwAjpaazGg7yQ4Okigp0hwMgZCtFDDNqY6O8YApbEhZwI3qLFBoH5AK0YhVfIIuvBBQm4MICceJAhO7zjjY/i0GnPILE0x9HoA=
1001000093730,Hentschel,Engelbert,20.09.1902,Muenchen,U,q1eKPQ3thS1gT+yJHAMqrCVMXVH4uA0d2IwJhLCQHWHcrB7llEAAEQIlBnc/xxpBnVcY4k0lBlhRTw52CBbHUIlNfExUQRjwGtQNCcyGRW0IdiDRwMnSLvjonLwAGRV2WMIAFJJUv4diACEIJEJ2Q7QCMglkfE/JPARtBGQ=
1001000093747,Waehner,Alan,19.09.1209,Ueckermuende,X,g0+IYHVZBggIQYWbOAEc0jSgrYFRBi4D0/OLBBfWS2mRZyURwMmYixv//yMSFhFokzMJpCklB5sAh6WgiyANAa1tHxh07GoT6lEMc8g1Su2F4jGRyiUq9sJiE8lHEQJTTZIIErWQ5dkg8zlocAmaMBWJkwtme9MJN4TXAGY=
1001000093754,Bloch,Berta,24.09.1402,Hannover,U,4sbMkskNUixCQsQFHAYCpCYMfQAgsmxW2ggKBKCZDHKVItBHMRGTsRArKAOVUwQ4dF9hIkGCQIgDTwSmSwdJl2xMbgZ2QEDYYlZpBfasRsFAcEHPwAhTIOrCgQgGEYlmS4pzzMdUNJVopgNAAlA6IxkAgxJkLkZcFxIl0nA=
1001000093761,Hoffmann,Marianna,27.08.1512,Viersen,F,MfQb4UXBjiRDQpEH8IQi5EOiXWghi6pxsIkaaWKXUGEBiIizsrGqFTooctcxiFgpcxBHYjLgytsBBOJiIxQJ5gylcpLkhDGCeuyUBeYMmUEt1qFyqRUoQMopBQ4gcA1/aUAKoPAxvx0QQbjhQCtChRNoBwFseqI9kTxICGA=
1001000093778,Bonbach,Jurij,26.09.2012,Gunzenhausen,X,YRR7hkANV4jEVEEJv0MArDEk/XEB8Ijw04kKiIUVDUfRgMrXwKiZnJCjwJThi7hxEfMHHBAIUpoMRQ1OSQcMsg1tW1XxmbH3UhhMGwqkAUldPIAfQXVpvYBSrZo2QYlRYuNRIJspvwJtY/NAQhCQkRE9MrsEVhgJG0wNFZA=
1001000093785,Doering,Nelli,09.08.1703,Augsburg,U,gknBVBRogsw+cTbABkUIIDSg//8amERB4K45ZQkIFi2/apVLCEnAiVaJJVU340RAhDeEYEksBlAA5dTq6SS/4GhIDsQNwBVGOByFRZSG79KT5aBHt4DIQEHMEDg2lQoeQdJnX7L835LAMINERXISrTcCThA9rx5UpoiWkBQ=
1001000093792,Freudenberger,Bjoern,21.09.1405,Jena,X,iVyIDcSJFgwX3kdfWFWFROYtTIUQYgKo+91KCOQSDPOZrYITicgICUD///Ppo1gBO/dc6ggA8IKixgGhTAMIkyw9Gry3jKik0D4MG5O8AMRFbGG/kAkjiAjIwZqMmQwSQ+5wCTDQFTJoRavBQCy2z5kBY4L1BNaBXoJlECQ=
1001000093808,Tlustek,Karsten,23.09.1604,Grafenau,U,DXAIGEetigpAyUUvNuD4aOIiXoQEGoIw8IQKhUiXFgO2AojbQIiFhUCDGKGtmBgRHdJ8IvxIgMAOXQnyCJ9glBhNlpgVTDQB3DAQCfrtFCgUYDnblA1/KZhoUB6wWSicU4gEgjj0HUgZAAfoLMlWo4AYq2QsKiZnNNpPGoA=
1001000093815,Kensy,Regina,01.08.1602,Dieburg,F,IGyijYftgMh+aTQs8ocAACECbyAAuvQovMYZa0jJRlA1gjnHrAEGBVIoBT97wIhIm7TMpjvoIkmUgMs2pyRZBKDkAoKs4gQHKggkc+QksFMZhDkHtCpAKKj8wx4gmAhJAtEl2fI8ax4YoCEnyTKCqxAIPhRtJtIaBAIuApQ=
1001000093822,Stadelmann,Marietta,01.01.1099,Genthin,M,h1GqgPQogspEwoOjFAdr7DOHGEGgPioYWigLQWoyPYmpEqybKIgatRr5Go+nyDINS1pDqlSAooSohixjLgYOpNxrcKJUh7IBOJ2tvuimKAgIsuk6qK0uJBpg1QmgVJm6M8AojHAYj6whCCsRIAhGiqJIo4lMfu41MA1MqHI=
1001000093839,Hartung,Guido,04.08.1508,Stendal,U,IfOQnA9YEKwmQJUVFMUiXHUseJCgnFKAIJA4r6q7PhEQAI1dEAqAoSKQEHMVuDBkBxCBcHCpAcDawSByNaUPSQ1FFEA9yAFUee2ASfDUxEsDVAJf0B10AIiiBZqE8Vo8GVAA4TVUnQUIQLIABMrfnQYIBAI2MA5lFVgiAAQ=
1001000093846,Loeffler,Pietro,08.09.1804,Loerrach,U,gXKAXI3oo+5KwzWgRMTqpKcAboskuivy6LCLzUKIPeuZMCJjIMGAoWr//1OGomnIREewq2RKgIApBz2kAycNQPhYn5FuagIlGNgGo4rMjN4IZIRWjOhiDGzAETrE8YgOlspogClUJDBhSMfCZEoTCltQzookIMZSsg9WmUI=
1001000093853,Karge,Elzbieta,30.09.1110,Badalzungen,F,D1WTyUEpthIU1l1jsb1JRCEMHFGWueg1/p6I4QIRWmn5lSz3IAGRsAIdYmUzQBpZ2R5D5Dac0fTCpJbiRg0jDsENWIyfwTYzcbylzvACjGEwtUmUgo05EDh4Vpq08CUIkMO11HA4XepbiwEoIJjPISESDqQYlIc3F08U0po=
1001000093860,Metz,Guenter,21.09.1010,Gotha,U,tFC6G8CJkJoFyEQ4DAJnnDQIXJLwGhkY0hVYVGgkHDSEMTjVCAgIBUn//wsNCBgQHFMeoE0QkoQZZzEkBgaCEEhIPIgkxYExAPABn5IEBNVIcnB7oCh+iIhowB6IGyg3VoI4OApdnBAQCHcBkFQakhIMIgBVKhbAEBkdDTI=
1001000093877,Sontag,Minna,02.11.1118,Dieburg,F,Zm4CjwXEgOJcQywiw4VjACE+TBSAvGZo2ooZ5CChVQ01ijzDKIMCARKaB88RcEhN6z1FojPogkVShcJmpxDTJARFIwCFwzBnKIQlx6QEEFAZgmEHqQhEAFhkB1gkEAokEZAl3dM1yw4QIAQMYTuCAwAAihBd6JqRdUpBgLA=
1001000093884,Seidel,Mohamed,07.10.1108,Apolda,U,hcubmmThgDImwX0ANIAfxGReSGOw3FMgqNjo1yikVJhZMiTTEHuIpTgwEBOk5ACEvgOVOfBYJL2S4XEjDw4KIS1FNC7lYaEwEI2Ah7om5+URNmB0gYBMJkgg14bEMRp8FEICVAV8iKURoAIIAP+XErEATFBlvhZwIRhQFKI=
1001000093891,Trueb,Swetlana,10.09.1102,Ochsenfurt,U,pc4pmEzMpQJO4o6hNIRBpTCMfZiAtL+Cy0qI7BKzLGvVsS9nAkADhR27C5OEZBIsvd5ko1SCBAyRnajmjwRKBFxvFokE0UUhKlTA/a6NJQkcIGHQhANsLK5yRVuhGwBGOo1AEFV0JUzBXKkZEHe+AVAsiwhMqgddFIkkweI=
1001000093907,Kaul,Ralf-Dieter,28.08.1807,Uffenheim,M,yVLICUBgkoByw1YhMCVBAUcCLmAE6h/U+HcLHUJcWi/xdmWDpERApmP+/zFggdNQSxeEpW1MpJCwymE2AbTogWghWu4NUDMheKWRcuDBr3YFZUg+g0ng7vugAzIgkKheEEZisv3aBSEMWHMgImFS+zOA3MIueNIhEgFCH1I=
1001000093914,Taesche,Guenther,13.09.1205,Schwerin,U,h96qGUWNEQgGyCcehsO4aDflXcCBdOsY4qkY3cKABHCGKh9DAAiYlQH//xcMuQgd3ssJoEqAA6q5jWygBxaMGAzdTaglwHAyElUtzeBcDMkBZLDIwghcLZRoBRgIm4lHEMoq9ILUKh4KEZFYgE4a07GI4yk0WKbonRwEsNA=
1001000093921,Roemer,Christina,19.08.2011,Erfurt,U,rU6qvgDEjoYuAH8BRqcLJASY/wGhuHqEqIqoxdiwF2l5oKReiELEgVz+//I8heqR/AVkFlGFQhxCAeyCgwZ6pJhsLhgEwwUUKghM59CVpPmPzOFiaGFKMIglh4ygAYpeHsPAkcTsugBpBGZJQHuWmhAKjsJvotxcoouICNA=
1001000093938,Schuster,Julius,09.08.1804,Guben,F,gWLqgARMGoqOQHABsEAN6yfEvkCIPgowcIEKLYkcXmOUqE5JICmAmEL//xWkzRhdCbuII2SMAMIIBJ+sjTsZAAwp2gSMGpgWGJQdCILEgdqQ7AAayWU+YcHgDJowkCkKCtNAgbuUqwwEEBNEhAgaihgMpqIscRIBEI7GCQE=
1001000093945,Doerschner,Emine,03.08.2009,Miltenberg,M,iESaVIVMktR6gxbHkoUK8CdQdYGYPEtE6LEzJapZFWXw+jSKCEGAiVr//9o7k1IZETPEsEN8QchQ5PwSIzJfSCgNPhxtQwQVapCN4fgG6HcTdgiX+wHQIdjktLUCgMB6MNphUbRA81l4SMlEZRIaPxNOtjAlWXoJVgJXSfE=
1001000093952,Jaehn,Joerg,13.09.1903,Deggendorf,X,qEqreVWaNCQWcQXLsb2q9iUiLLEKDAoiW5BbrI7SCWOQ4I+TpMEIScPZsGEzMVIIw7OKogglAJKOhgYgSQQdEYwpHJif9KRnSBkMSuoErHyV6KA3gAGqoSBsEIkmkYoSIZpJsjT4QxlgUCHIYAiaghsJExtbSfoR1wJkCAI=
1001000093969,Conradi,Tuelay,01.10.1608,Kamenz,U,TUGwE8RgkJMixjcdNQcZAjAT//+SfpMA81U5ZUWwFxMsQTLRGEJRhxgYADE/wRABPdFAMEF8JAQWSXK3BwTKpgBlFYg+0UQVEEUC0/COpRULVHtTjeHAry4x0hcDEzJNcsgG3fB9AeCQQGspFFJbsjAMrZ4yDgZTNRM8AtA=
1001000093976,Schmidtke,Mara,01.10.1204,Chemnitz,M,BVQ6wNUNkpJk41MSEMYT5BNUGwORHjoE0VU/QeLAVGARCjWTGEWWgQA4m2MNkUMUmIBToDaUSgwAibxwBxcKHAQNYIUNiUEXKoSdt/BF8P8vNm2XyCSUq7qhxRkBUMhxU4Eh28M4piVYCWAJJBJbyhgIt6E0WmIdVRpdDOE=
1001000093983,Steinberg,Friedrich-Karl,13.08.1405,Floeha,F,oVmLH0VkEgQG0zPUifGYZMYsXlhg7kuy+PiqNYqsbOZxrIwbIUMINlqKrHch81iNphHW7j0QtsC6Js9jRQt5sx0JHoa36SryuCwoL/K8ofhh5vCmwAwOocikhxqkcCoLA25AMajwDy4oRMNAZG52opEYVoD8Ivok5gslHSE=
1001000093990,Spiess,Annegret,25.08.1308,Koenigs,F,AkGDqhdhioguc9CjskDKZIGGrogz7Aor+OKKeQqafrUVkQyDrI0AKRoJ4JXgghxMmRvEoKRMh9hYBLfiTTgLhOd5EIqOqCon6SQFaOAMiAYChOwWk8usgG6hDUsylJoOAMGAlrDYJb5IKFqYgChKqQsJXpBsbooR1kFWSqY=
1001000094003,Baerer,Edward,03.09.1602,Luedinghausen,X,qVWKVlUthQBAQQHNuJNYhCUjXVFKrIw050eLxR2RTXWV4gtTwGGZFRr//wdTdbOBVXeKIJBw7InGBlV+ARlPTC0d3jxUQT0VSpFMV++kyGlUZRUVlAWJh8xCPY0UWQFTKs4coJEQv95pReFwYAHaCd4r4i5CF3efNkREMIQ=
1001000094010,Klapp,Albert,05.09.1208,Lichtenfels,X,i0+NIEhJlaCjQZuLPOdOjXcI7UM5fgEo66kLww0Zy2uRKyKBi0gAQpohETEuqxDQ03OJYyhJFRhhhgRzCaCtgA9dH5E8iXjwSpEJG6ishe8N9W2SwmmAxMHAGVMhnfJLgNKMhTWaIUswceEAcBPyiREDTouhatspXUB+UkA=
1001000094027,Segebahn,Adina,04.08.1003,Eutin,U,LcSZ1kbJQJIGVzdDFMUBUEEFaECatGoUOJUYdUjLFAMZx65DRInQMVocdBc0kYIN3EXEImG8BYTWRRAuTyXPBIRHVDhcTZQYOAUE1dDEjTcIVGFOoQLMBGynJd1E0QccMcNE0XB8VpYR4AEQxHxeCcMCFSwkNzZQAoRSIGg=
1001000094034,Roskoth,Aziz,05.09.1010,Einbeck,M,TNg0CiIIk9ZDwUvBREMTwDohSxLYYJpF4J0LQEo0cSGZznUFwIgYggMZSFMSg4KAmCYgpNFQDCTjtXRiKISvQABqQjlEgwKUiDmM5t0lbOMZNlqIimRgMEBitdSAEIoAWphoUSA4ekI5qSHQptgSj+BSwggAXscSwZBceQA=
1001000094041,Raedel,Waldtraut,21.08.1310,Norden,X,BckYyIBgJDcrTRUNEBCtJBEgClGQAhuR833LxWWUHsHaASEDrMEYUko6ADXh5JFJn3CMLCFQpZ06g1giRT4KgA0hXr8cCTEwUGFMupAyy6wVFMEax4GOqmtgVYvKERkMWsAsHNHQBYpYcDADSBnLgDpJ7CogfVsJ1AQVHxM=
1001000094058,Ring,Sonja,09.09.1109,Muehldorf,M,DFAqjAWIhidGwA6ImaUDpCPsqhjADHsgSIgLyjKiBQvxAK6ptAKgw5KZrEMipYNNCwPU5gGkAkRCxKbkhwQv5AQpKUiN8QtGKJyEoIgEYJmFoskngUAGInjklUymMIuwMYipg9yRg4woCAWMZGCCigwIigAeyloRdZjECKQ=
1001000094065,Junk,Gretl,03.08.2006,Ochsenfurt,X,AA55WEllxZgOgRXpNoBKrSgGfUkYIIGq49qLmZwZPFNZkQuGggkDjTagiZjgvRAEufrkMRTyBIqbGJ1QnTRMAFxvnpQYAaU3XiDA7nKloQsEHDGbECHojciBwIMg0QjcOstAErdALRi4TKpgSJOEGRItpE5oAjsPskkSBMY=
1001000094072,Stumpf,Janos,06.10.1213,Bad,X,PFEQiEQB3BodSJ0dAKKtpNCECAGXDAopgxHKSJyKPFARQSaJkAASHJgcbG1wgQhNmKoRtAAU6LYbODggLRMLIEQpCJwdq6gVSTRxm5JGANkFHcETiAA/lAogTZhMEQjLNAI8EYGQWERQQSgAShibnQhJFAMcZBICkVIYHCE=
1001000094089,Etzler,Friedericke,29.08.1411,Dinslaken,U,nXiBfUXAkgYWYxwzFMBRYFWPzlHAOhqUbVsZ1SDUTKsw9rNjIUCfsVj+/xW18BIRr5PE+EdwtoTCw+2g0T4fq1hRX6sVYzoFyAklkZQt/PWVxMTS6SliABgwl8AgEQkOuN59QrLVlzMILBAYBGGSw5KDnbSx0NZBVN+AKaM=
1001000094096,Schottin,Meinrad,07.08.2013,Osterode,U,gcyrHW3UgIQGGlWTBifSZAVFeWmj/0gC8fWhNeiPtUlQCV3DBLDLBVqodBIltSIN1GmENMsGBZjoUUwTRzYNAg3NNZu9zDESK80NT920ppcJBqBGYCXcvuqkhwcAkchtZ9BoAaTMrjUgQidBYEuWmpEJZxglfh14kBFLAXI=
1001000094102,Loos,Roselinde,26.09.2011,Kyritz,U,hEdyHLCtyIqqEH1DZoMbZCAIWwGMHFog2YgQ3SiMdundRjDCgIEYgRgxTgCtwIDRXm9kHEOJeBwA1xiKIQYKHkh8N/AFycgCEpBApyAPlfUJNEzFCeBA9ZhkmRtIQYhFWtsIxQNcNIwpleEORlecnHghqyIUh1xYjQlPVoE=
1001000094119,Schmidt,Henrike,05.08.1112,Bersenbrueck,F,Ik06CXVPk8xnajtLuMEgZUBNfwDRzJBg+4kO6ZDfRGkQzL8B8gGVRAIoElc4l1lcG9CJIDtiQthgSc5jBzMN+B0NEw3vAAszil2fYYIH3McFxtK22H29KtiuFVglmBxZOFBwQbEyI99KgYJJIAjHyxVwfyUs9koJfQlPVMA=
1001000094126,Conradi,Reimer,14.09.1806,Gotha,X,oMKaCUQpBIwmwkUIHQEgnCUb/38gIJII010rNE6tGXWUYJmXgQhJIQv//wlIGYBRKXOWpEVMAJAKzgE3AyTLkRwtORK9RaEFaJEA6tKIANZHYBAvsSDMrmrDgwIAkSiTJMIKcuFRCTAIVG8hWA7eG5MNg8pFCFIDlQkGBNQ=
1001000094133,Haenel,Hanne,29.08.1008,Schwarzenberg,M,JUEZCAV4E95OzZaLlhJJdPb26sHQpCtAsDEKyRKaFDF6YjYBmICYiAoYSNM40hocHXCMuEpQBYSZlPOqpzIbXy2pEg5tgSB0eMWIobRm78qU9FyXk4lMLFroFRgCmJEeGMBtfbHUgd0YCDhUBRsOKzPBhihkfIoBFIDWbPA=
1001000094140,Geisler,Fred,19.08.1104,Griesbach,U,hUaCf0TJo2oKZTwwFMGRiGaMzBeCMkqCKFb61Um1HDo0rC5jAOrEhRj+/zFOqAABPFfAKvDzIBUPBfGggQ8KoplcH5OVS2ikoAQki8pltOCAzGBIsSBSJEAqAxAIGQ4e985ogID0jRYQII4JBG63C9EKTenggBZAJo6AqPQ=
1001000094157,Peukert,Constance,20.09.1813,Halberstadt,X,6k+hignZFCQ5e/QPAaGKRGWYPz9j6EoM0wmqLzzjDWPYoBV/mhqHABo9axcbIG578esR4NJML7gKbi0izgDLOJ09K5I9qDBkS9TtT6AtNN0ecKSp0RnKgPpBAxQAsZ56SMsi1cm5ezNIculARAvWCzEpnqIcMNvfvwMNiPQ=
1001000094164,Zimmer,Ira,22.08.1406,Finsterwalde,U,wEikmAXwAjYHRFQYRnwBhEdTTBAg+vgKeH8LR0iLFC9ZIgjHEaOdAQj+/zs8lAJJLTVMLtDAhZTKQQE4x5Ycl1hNLjI8aRFj4ckIqdMc/sMJRRFAgyzKui8golkIEemOftJMAuRUFhNJRhJyiGGeBpcZjsA1YN5SlBIZLOA=
